epoch,train_mse,val_mse
59,0.0004451343508359666,0.0002742694632615894
60,0.0004787652433151379,0.00016967490955721587
61,0.0004248305970880513,0.00017724749341141433
62,0.00042650698257299763,0.00014849274884909391
63,0.0003957442192283149,0.00021244416711851954
64,0.00041546934517100453,0.0002413955589872785
65,0.00042763009453968454,0.0004434765287442133
66,0.0005563945499792075,0.00041050274739973247
67,0.000523455140258496,0.0003882508462993428
68,0.0004853515517121802,0.0006832080835010856
69,0.0005527966568479314,0.000174270237039309
70,0.0005469601649868613,0.00028088054386898875
71,0.0004838301004686703,0.00017683702026261017
72,0.00042264401660456013,0.0003892421809723601
73,0.00045446876417069387,0.00026782181521411985
74,0.0003637136930289368,0.00013203500566305593
75,0.00035983253716646385,0.00014110246411291882
76,0.00042358628707006574,0.00016276861424557865
77,0.00040958882406509173,0.0003505067288642749
78,0.00041743405745364726,0.00036012587952427566
79,0.00040884819221294794,0.0003537608281476423
80,0.00038683961126177263,0.00017806905816541985
81,0.0003637170933264618,0.00026489295123610646
82,0.0003731302470744898,0.0001571255488670431
83,0.00039678367708499235,0.00019400806195335463
84,0.0003227467483763273,0.00010267808465869166
85,0.0003897522741074984,0.00018048130732495338
86,0.0003026779692542429,0.0001224516126967501
87,0.0002665423429183041,0.00018210023699793965
88,0.00028744152223225683,0.00011941619959543459
89,0.0003070456441491842,0.00010937192928395234
90,0.00031474845551808056,9.697951463749632e-05
91,0.0004905885968279714,0.0002818324865074828
92,0.0004239553866985564,0.00019432735280133784
93,0.0003344016634703924,0.0002541318390285596
94,0.0003054461218804742,0.00032528943847864866
95,0.00034133776838037494,0.0003147188399452716
96,0.0003623941884143278,0.000576870545046404
97,0.0004166856864079212,0.00031829351792111993
98,0.00029025401939482737,0.0001390760880894959
99,0.0002519435656722635,0.0001141502034442965
100,0.00027903371907693025,7.234344593598507e-05
101,0.000285989847422267,0.00015789653843967244
102,0.00027912287623621523,0.00031343357113655657
103,0.0003569853094328816,0.0004958280478604138
104,0.000395928955792139,0.00015164684009505436
105,0.000245866620389279,0.000293468423478771
106,0.00038541084601699066,0.00025099419144680724
107,0.00037805494988181937,0.00013636593939736485
108,0.00035656552548365045,0.00012247226550243795
109,0.0003393984225112945,0.00018920962611446157
110,0.0003613540999746571,0.0002840731176547706
111,0.00037915110200022656,0.0001751654635882005
112,0.00035670904859822866,0.00016561700613237917
113,0.0002830940599475677,0.00011175991676282138
114,0.0002668845433314952,0.00013558331920648925
115,0.00022390252949359515,0.00011327281026751734
116,0.00027159850287716836,0.00010062360888696276
117,0.00023722461385962865,0.00014001052841194905
118,0.00024322782216283181,0.0001384864044666756
119,0.00021585226932074875,0.0003509441448841244
120,0.00029909656586823985,0.00013708524784306064
121,0.00021487351962908482,0.00014780965648242272
122,0.0002367527389045184,0.00012609588884515688
123,0.00023289337453509992,0.00010259767441311851
124,0.0002436991004894177,0.00011724416617653333
125,0.00033979588382256526,9.795928053790703e-05
126,0.0003148709923455802,0.00014771978749195114
127,0.0004022076803569992,0.0002363286621402949
128,0.00032469975606848794,0.00028667600417975336
129,0.0002645671750845698,0.00027713766030501574
130,0.00023930017778184265,0.0001299101386393886
131,0.00024180455754200617,0.00012350352699286304
132,0.00027500415793231997,9.986372606363147e-05
133,0.00022247199861643216,0.00015235647151712328
134,0.00023129554028855637,9.597760436008684e-05
135,0.00019898915343219414,8.8063065049937e-05
136,0.00021096644438027093,0.00011505742077133618
137,0.00021984836591097215,0.00022185793204698712
138,0.0002031212716246955,0.00017528347234474495
139,0.0002458977372346756,0.0002545581592130475
140,0.0003644271322021571,8.134493873512838e-05
141,0.0002784926352129939,0.00017345757805742323
142,0.00022423246021692952,0.0001550925589981489
143,0.00021404292056104168,0.0001546067142044194
144,0.00019381935514199236,9.869442510535009e-05
145,0.00016647904218795398,9.98784598778002e-05
146,0.00017176214896608144,0.00013667368330061436
147,0.00017168906682248539,9.638487244956195e-05
148,0.00016869631387332143,8.520681149093434e-05
149,0.00022176612401381135,0.0001583168123033829
150,0.00025486290542175993,0.0001638826506678015
151,0.0002622191119977894,0.00011924216232728213
152,0.00022000143023130173,7.850213842175435e-05
153,0.00019639494469932592,0.00019257600797573105
154,0.00021545317334433398,0.00018940086010843515
155,0.0002315704599216891,0.00011679270755848847
156,0.00022103110920094574,0.00013698715338250622
157,0.000209181892084113,9.907217827276327e-05
158,0.00014798137029477706,7.778857070661616e-05
159,0.00013433674879100485,6.0686668803100474e-05
160,0.00013656348770988794,7.300366269191727e-05
161,0.00017434628777361164,0.00026080333918798715
162,0.00023597208686017743,0.00018170163093600422
163,0.00017111064153141342,8.70484218467027e-05
164,0.00014900376603084928,7.494955571019091e-05
165,0.00016025560277436549,8.09973498689942e-05
166,0.00015618401569857573,9.296721691498533e-05
167,0.000143614764965605,4.975386855221586e-05
168,0.00019676899804229228,0.000171870065969415
169,0.00019698715914273635,0.00017661954916547984
170,0.00022913635378548255,9.419907655683346e-05
171,0.00018066406967894486,0.00014150753122521564
172,0.00023853248421801254,0.0002596582635305822
173,0.00020555898299789988,7.707150871283375e-05
174,0.00015110436288523488,0.00014267884762375616
175,0.00020551792840706185,0.00014570091661880724
176,0.00020459675821863735,0.0001316965172009077
177,0.00016974799291347153,0.00017555720842210576
178,0.00015935980385014167,8.046680159168318e-05
179,0.00015701609178601453,6.191043939907104e-05
180,0.00012347715770980963,6.81303263263544e-05
181,0.00014857868882245384,6.23968917352613e-05
182,0.00016192483720563663,0.00024656395544297993
183,0.00017498351129082343,7.49548871681327e-05
184,0.00012423550894406313,6.74213697493542e-05
185,0.0001228698056365829,0.0001238045333593618
186,0.00013062077293094868,8.362008156836964e-05
187,0.0001431221899110824,0.00011918718882952817
188,0.00015850658382987604,0.00020789764676010236
189,0.00024332976803028336,0.00014613301027566195
190,0.0002727281947348577,0.000325762783177197
191,0.00025471086458613473,0.0003085806529270485
192,0.00024028921931555183,0.00020118922839174047
193,0.0002106974740551474,0.0001540764314995613
194,0.00019652085272052014,0.00011860950326081365
195,0.00023845492736048376,0.00010187902444158681
196,0.00027347651484888047,0.00024232401483459398
197,0.0002992865411215462,0.0001249790693691466
198,0.0002009314678919812,0.00022558129421668127
199,0.000193852094525937,0.00015609888214385137
200,0.00019364911471105492,0.00011093009379692376
201,0.00015580534576050317,7.59614267735742e-05
202,0.0001153815901488997,0.00010058053157990798
203,0.0001232758841069881,8.600626460975036e-05
204,0.00012415713596662195,0.00013327062333701178
205,0.00012849701912879633,0.00017541208944749087
206,0.00014427151472773403,0.00014437801291933283
207,0.00012423791364805462,7.678670772293117e-05
208,0.00010773648803782028,0.00010060514978249557
209,0.00013984251927467994,0.00013451374252326787
210,0.00022797731799073517,7.143348193494603e-05
211,0.00017421559217230728,5.632255852106027e-05
212,0.0001294506510021165,0.0001009330662782304
213,0.00013967457562102936,9.136006337939762e-05
214,0.00011622421394955988,0.00011450500460341573
215,0.00013086893886793405,9.936279639077839e-05
216,0.00012651833215689598,7.474260564777069e-05
217,0.00011245185548129182,8.817301204544492e-05
218,9.583878879008505e-05,6.406381180568133e-05
219,0.00014156964243738912,0.0001111737874452956
220,0.00018609901841652268,0.00020104403665754944
221,0.00019455603736181123,0.0002639284066390246
222,0.0002073167500687608,0.0003049265797017142
223,0.00021676074781377488,0.00023763886565575376
224,0.00020909267429184789,0.00019608962611528113
225,0.00015047879909009984,0.00018688601267058402
226,0.00018160434410674497,0.00017232880054507405
227,0.00017966410208221836,0.00027229985425947234
228,0.00018198485364943431,0.0001637930326978676
229,0.00013499281097513935,0.00013686610327567905
230,0.00015404107762151398,6.917814607731998e-05
231,9.775738605336907e-05,0.00015420434647239745
232,0.00013083781959721819,7.07440049154684e-05
233,0.000186902011288718,0.00018494917458156124
234,0.00016130547737702727,0.00033573925611563027
235,0.0002455210730355854,8.893747872207314e-05
236,0.0001463955923100002,9.026368206832558e-05
237,0.00010740966293572758,9.652541484683752e-05
238,0.00010248902860136393,0.00017452454630983993
239,0.00015632151189493015,8.701013757672627e-05
240,0.00011093398158360894,7.79529036663007e-05
241,0.00011735803006255689,6.105935244704597e-05
242,0.00011484154189626376,0.00012571344632306136
243,0.00013513281495155147,8.996135147754103e-05
244,0.0001293587326169169,0.00013066118117421865
245,0.00012822057882052226,0.00011465308125480078
246,0.00012891979228394726,0.00013359610238694586
247,0.00012296097944878662,9.526886788080446e-05
248,0.00010906197712756693,6.360840052366257e-05
249,8.205854828702286e-05,9.41388170758728e-05
250,9.888990825857036e-05,6.333449164230842e-05
251,0.0001084341626362099,6.333428063953761e-05
252,9.135504781928223e-05,0.00014292820560513064
253,0.00010032116188085638,7.4381721788086e-05
254,8.57549154413088e-05,3.8892724660399836e-05
255,8.139277936910123e-05,4.6784636651864275e-05
256,7.289525274245534e-05,5.540227721212432e-05
257,7.807467773091048e-05,8.055012949625961e-05
258,7.785130704481465e-05,7.685893069719896e-05
259,8.366262954950798e-05,6.551434307766613e-05
260,0.00011014201906315672,7.074074892443605e-05
261,8.39137464936357e-05,3.375081269041402e-05
262,7.322163643645278e-05,6.60834939480992e-05
263,9.050436225758555e-05,4.302195975469658e-05
264,9.329379099654034e-05,0.00013169696103432216
265,0.00011929849521645035,5.117106957186479e-05
266,0.0001520434501192843,0.00015192783757811412
267,0.0001971348695709215,8.763176447246224e-05
268,0.00014727544233513376,0.00016808923101052642
269,0.0001329059959971346,0.00014644656039308757
270,0.00010339894045804006,5.864911508979276e-05
271,9.064082890593757e-05,8.458815136691555e-05
272,9.587051439060208e-05,6.489191036962438e-05
273,0.0001197436989362662,7.336013004533015e-05
274,0.00012796871184643047,0.00019081173377344385
275,0.00011484300678906341,8.596448969910853e-05
276,0.00010174536024957585,5.42025391041534e-05
277,9.658616666759674e-05,9.581786798662506e-05
278,9.689100564476878e-05,0.0001246725005330518
279,0.0001667723760571486,0.00011582041406654753
280,0.00017360574565827847,0.00012870161663158797
281,0.00019082195649389178,7.8940767707536e-05
282,0.00023762147005375786,0.00011677947259158827
283,0.00020365569313677648,0.00019398717995500192
284,0.00015229400135770751,9.220345600624569e-05
285,0.00011799427981410797,0.00017919702804647386
286,0.00016235338747113323,0.00013405287609202787
287,0.00018534453435374113,6.699407458654605e-05
288,0.00017100927046461342,8.19480737845879e-05
289,0.000225878994873104,9.047376806847751e-05
290,0.0001739522946688036,7.19600539014209e-05
291,0.00011494413289862375,5.354474160412792e-05
292,8.208245950906227e-05,6.991377449594438e-05
293,9.580603121624638e-05,4.484151941142045e-05
294,0.00010064368446667989,7.588805601699278e-05
295,7.454595712867255e-05,7.523994645453058e-05
296,8.549203084839974e-05,0.00011926318984478712
297,0.00010558682576326343,8.095850353129208e-05
298,9.011465832979108e-05,6.265285992412828e-05
299,8.806873059559923e-05,7.651654232176952e-05
300,7.26712654189517e-05,4.907541551801842e-05
301,6.51564726770933e-05,0.0001024451084958855
302,9.015262670194109e-05,0.00010408314847154543
303,0.0001474437279587922,0.00012036130283377133
304,0.00011258541902255577,0.00012179352052044123
305,0.00010821406976901926,6.947013571334537e-05
306,0.0001170267460111063,5.466273069032468e-05
307,0.00010304225725121796,5.432429497886915e-05
308,9.108865803379255e-05,5.7221579481847584e-05
309,7.767788520141039e-05,5.385249278333504e-05
310,6.82871444344831e-05,4.05970640713349e-05
311,6.24824006081326e-05,5.099796726426575e-05
312,5.7982181412323065e-05,5.130539102538023e-05
313,5.885132365316773e-05,4.4674246055365074e-05
314,6.672947044232085e-05,4.6487358304148074e-05
315,6.95346880092984e-05,6.775986912543885e-05
316,7.713103089675617e-05,6.294161721598357e-05
317,6.197739215470695e-05,7.134021325327922e-05
318,0.00010463549673052815,5.615543341264129e-05
319,7.383288599764153e-05,9.552638948662207e-05
320,0.00012541427107256217,0.00013449752077576704
321,0.0001202457557762197,5.71598757233005e-05
322,9.595769491473523e-05,7.13712925062282e-05
323,0.000126099035696825,9.999285248341039e-05
324,0.00010016543698535922,0.0001246231513505336
325,0.00010594297236821149,8.919990068534389e-05
326,9.27192262073125e-05,0.00010834830391104333
327,0.0001341036756154305,5.310236883815378e-05
328,9.8212064888988e-05,5.4360161811928265e-05
329,9.459822103963234e-05,0.00017383653903380036
330,0.00012447134940885007,0.00010967917478410527
331,0.00011291146680984336,6.80497814755654e-05
332,0.00013022939795822216,0.00013377655704971403
333,0.00011675900047218117,0.000111620087409392
334,0.00012580129744795462,0.0001025248748192098
335,0.00010537889102124609,0.00010084799578180537
336,8.967153917183168e-05,8.241143950726837e-05
337,7.959755748743191e-05,8.060117761488073e-05
338,8.92848026220842e-05,5.8293730035074987e-05
339,6.862861300760414e-05,7.162698238971643e-05
340,9.46678204248504e-05,5.9233225329080597e-05
341,0.00010841686465331198,8.01269561634399e-05
342,7.878055233353128e-05,6.663363274128642e-05
343,8.117830899815696e-05,4.8278001486323774e-05
344,7.399861109054957e-05,5.158852036402095e-05
345,8.199410755575325e-05,2.7497521841723938e-05
346,6.806387258014486e-05,4.327400529291481e-05
347,0.00012688796171763292,7.896544047980569e-05
348,0.0001043615326731621,0.00011309225374134257
349,9.437686094315723e-05,0.00010657950770109892
350,0.00014145348783737668,0.00014790652494411916
351,0.00012247358669507472,5.791175499325618e-05
352,7.766351154714357e-05,3.0945188882469665e-05
353,9.962287003872916e-05,8.531720231985673e-05
354,8.14339988816452e-05,0.00011281473052804358
355,8.906309509863301e-05,8.721031554159708e-05
356,7.12479146992943e-05,7.689967242185958e-05
357,6.367459112273839e-05,4.701112266047858e-05
358,6.261320534880117e-05,3.5897370253223926e-05
359,7.626897483229793e-05,5.4422356697614305e-05
360,6.43980092718266e-05,4.1103372495854273e-05
361,5.526549466594588e-05,5.099084046378266e-05
362,6.178711373650003e-05,4.9368203690391965e-05
363,7.369264615893674e-05,7.05697439116193e-05
364,6.134420861296046e-05,5.726713425246999e-05
365,7.031644296754773e-05,7.244689368235413e-05
366,8.921774012075427e-05,8.207196333387401e-05
367,0.00010578393994364887,3.428991112741642e-05
368,9.233922537532635e-05,7.618910603923723e-05
369,7.407623343169689e-05,7.338673822232522e-05
370,9.517200608873584e-05,0.00012947586219524965
371,0.00013463691720971838,8.227403304772452e-05
372,0.00011346389874233864,0.00011266567526035942
373,9.014028546516784e-05,7.572825961688068e-05
374,9.119145397562534e-05,4.543126306089107e-05
375,8.798140333965421e-05,4.6404926251852885e-05
376,8.848753229055244e-05,8.99251172086224e-05
377,6.466489806674265e-05,4.5244409193401225e-05
378,6.281331540473427e-05,3.842238038487267e-05
379,4.676636611596526e-05,6.22033403487876e-05
380,6.593974164085618e-05,4.3768116483988706e-05
381,6.446334555221256e-05,6.839889465481974e-05
382,8.565728300406288e-05,4.499115493672434e-05
383,6.834231074511384e-05,6.0881209719809704e-05
384,5.810591574118007e-05,4.184717909083702e-05
385,7.022058707661927e-05,9.892376328934915e-05
386,8.499074101564474e-05,4.51528267149115e-05
387,7.062375091967017e-05,5.2799867262365296e-05
388,6.589826989511494e-05,7.948098027554806e-05
389,6.662908466144775e-05,4.845436706091277e-05
390,6.459396172431298e-05,4.54710861959029e-05
391,5.165507597363709e-05,7.098679634509608e-05
392,5.9060715405697316e-05,5.015102760808077e-05
393,5.638579811299375e-05,4.459389765543165e-05
394,5.730477460019756e-05,7.194904901552945e-05
395,9.473889440414496e-05,6.35528613202041e-05
396,5.980227858041568e-05,5.003324804420117e-05
397,7.685955642955378e-05,6.093877163948491e-05
398,9.863505692919716e-05,6.620365275011864e-05
399,0.00011861305999142739,6.159950316941831e-05
400,8.454946752560015e-05,4.962046295986511e-05
401,6.375804817556248e-05,7.923350494820625e-05
402,7.590444450518892e-05,6.032519922882784e-05
403,5.150207410527704e-05,7.792947872076184e-05
404,5.913869366243792e-05,3.8582935303566046e-05
405,7.341491982515436e-05,7.674995504203252e-05
406,6.818145084253047e-05,6.985305844864342e-05
407,8.987554732205656e-05,4.5394355765893124e-05
408,6.225765355338808e-05,4.891929711448029e-05
409,6.649221359111834e-05,5.600715667242184e-05
410,5.013054336207764e-05,4.540221198112704e-05
411,7.054489045306885e-05,5.714183680538554e-05
412,6.545993528561667e-05,8.232020263676532e-05
413,7.953126320596009e-05,5.223852349445224e-05
414,7.602932843534897e-05,4.21548611484468e-05
415,6.585736021709938e-05,6.465389742515981e-05
416,7.690985573087043e-05,8.967647954705171e-05
417,7.228455615404528e-05,0.00012386173330014572
418,0.0001238014447153546,4.169189378444571e-05
419,8.186254369017358e-05,5.696643711416982e-05
420,8.882350387769596e-05,6.792016938561574e-05
421,0.00011319791034717734,0.00010786726124933921
422,0.00011012707303355758,9.41616453928873e-05
423,0.00013072022557025775,0.0002355104879825376
424,0.00020272147594369017,6.786443555029109e-05
425,0.00010377799359654698,9.648592822486535e-05
426,7.217225841789816e-05,4.3055901187472045e-05
427,5.2340914407977834e-05,5.820669139211532e-05
428,9.155302783862378e-05,3.2541378459427506e-05
429,7.321984533822008e-05,9.953510380000807e-05
430,7.24941764929099e-05,7.598468801006675e-05
431,6.50278622439752e-05,6.153854519652668e-05
432,6.589739496121183e-05,7.448508040397428e-05
433,9.256955308956094e-05,7.54583888920024e-05
434,8.575846732128412e-05,5.6036726164165884e-05
435,8.520128661378597e-05,0.00011884838386322372
436,0.00011071838768354307,7.164500857470557e-05
437,0.00013604891864815727,0.00010589558587525971
438,0.00011197811060507472,0.00015641072968719527
439,0.00013569449341351478,5.063419848738704e-05
440,9.270651147138172e-05,4.742006058222614e-05
441,9.320269903885976e-05,9.813284850679338e-05
442,7.35858654176506e-05,2.7145192689204123e-05
443,5.324586042358229e-05,3.152824410790345e-05
444,5.2516690023670286e-05,3.7690978388127405e-05
445,4.5300874868795894e-05,3.017135531990789e-05
446,3.9925751783205975e-05,3.295885744591942e-05
447,4.112397315717923e-05,3.1750320886203554e-05
448,4.0218845242634416e-05,3.3235813134524506e-05
449,4.609885824417385e-05,2.747574581007939e-05
450,4.491509298532037e-05,5.446951217891183e-05
451,4.5464892536983825e-05,4.161861943430267e-05
452,3.7160450726029616e-05,1.87260384336696e-05
453,3.817019326864587e-05,2.677540669537848e-05
454,3.6113707513626046e-05,3.2576831472397316e-05
455,4.32849789528215e-05,2.7348883122613188e-05
456,4.1289146186803315e-05,3.0957731723901816e-05
457,4.3236195172842905e-05,2.617397240101127e-05
458,4.016866175030979e-05,3.802824267040705e-05
459,5.1748727249408453e-05,3.764938628592063e-05
460,9.11695824470371e-05,8.207908103941008e-05
461,9.085261262953281e-05,0.0001102097230614163
462,9.4100655890846e-05,4.08158048230689e-05
463,9.051968421166141e-05,9.067005157703534e-05
464,8.104101895393494e-05,4.9798678446677513e-05
465,7.138690731759804e-05,3.907205791620072e-05
466,7.692327562835999e-05,3.944174386560917e-05
467,7.982041097420733e-05,8.815734690870158e-05
468,0.000106856564040451,4.537884251476498e-05
469,6.630946578904211e-05,7.815155186108314e-05
470,8.22600231913384e-05,7.313564674404915e-05
471,5.647960400286441e-05,3.861054574372247e-05
472,4.0480974954941e-05,3.488279708108166e-05
473,6.364165650059779e-05,7.574859046144411e-05
474,7.186023564524173e-05,9.418696208740585e-05
475,6.283368262908577e-05,3.218878282496007e-05
476,5.8154101983139604e-05,5.9658041209331714e-05
477,7.125100334330152e-05,6.916984057170339e-05
478,6.95378666932811e-05,2.9899572837166488e-05
479,4.742528957043154e-05,3.22252199111972e-05
480,4.312040861501979e-05,4.8178928409470245e-05
481,5.978182586356221e-05,3.393678525753785e-05
482,5.1182880270062014e-05,4.617364174919203e-05
483,5.211241417176401e-05,4.0551487472839653e-05
484,7.799959954960893e-05,3.904650475305971e-05
485,5.530072364005415e-05,3.763063432415947e-05
486,4.842545301168381e-05,2.4851970010786317e-05
487,5.753922293176098e-05,8.653684562887065e-05
488,5.779112264766203e-05,2.1241099602775648e-05
489,4.506944757546686e-05,3.425326485739788e-05
490,4.773435891062642e-05,4.8158957724808715e-05
491,8.69940959091764e-05,4.731223270937335e-05
492,7.860030867353392e-05,0.00011382405500626191
493,8.62107632807844e-05,3.7679568777093664e-05
494,7.796391279650076e-05,7.022566205705516e-05
495,7.86562141001923e-05,6.0164378737681545e-05
496,7.496235351330445e-05,5.114657506055664e-05
497,7.192720355912267e-05,6.52076632832177e-05
498,8.650793400496089e-05,0.00015795137733221054
499,0.00012842546857427806,5.9390999012975954e-05
500,0.00011279407408437692,0.00017062234110198915
